Category	Term	Count	%	PValue	List Total	Pop Hits	Pop Total	Fold Enrichment	FDR
GOTERM_BP_DIRECT	GO:0045454~cell redox homeostasis	4	1.99004975124378	0.050470685663782	182	77	16792	4.79292136434994	1
GOTERM_BP_DIRECT	GO:0001843~neural tube closure	4	1.99004975124378	0.050470685663782	182	77	16792	4.79292136434994	1
GOTERM_BP_DIRECT	GO:0035459~cargo loading into vesicle	2	0.99502487562189	0.052751459870671	182	5	16792	36.9054945054945	1
GOTERM_BP_DIRECT	GO:0045053~protein retention in Golgi apparatus	2	0.99502487562189	0.052751459870671	182	5	16792	36.9054945054945	1
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	5	2.48756218905473	0.05967554496159	182	136	16792	3.39204912734324	1
GOTERM_BP_DIRECT	GO:0060323~head morphogenesis	2	0.99502487562189	0.062964838421038	182	6	16792	30.7545787545788	1
GOTERM_BP_DIRECT	GO:1990000~amyloid fibril formation	2	0.99502487562189	0.062964838421038	182	6	16792	30.7545787545788	1
GOTERM_BP_DIRECT	GO:0042985~negative regulation of amyloid precursor protein biosynthetic process	2	0.99502487562189	0.062964838421038	182	6	16792	30.7545787545788	1
GOTERM_BP_DIRECT	GO:0003158~endothelium development	2	0.99502487562189	0.062964838421038	182	6	16792	30.7545787545788	1
GOTERM_BP_DIRECT	GO:0015031~protein transport	9	4.47761194029851	0.064604863873415	182	395	16792	2.10221171233829	1
GOTERM_BP_DIRECT	GO:0051262~protein tetramerization	3	1.49253731343284	0.069031701968216	182	40	16792	6.91978021978022	1
GOTERM_BP_DIRECT	GO:0060907~positive regulation of macrophage cytokine production	2	0.99502487562189	0.073068696652482	182	7	16792	26.3610675039246	1
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	3	1.49253731343284	0.075157363689222	182	42	16792	6.59026687598116	1
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	4	1.99004975124378	0.079235242596992	182	93	16792	3.96833274252629	1
GOTERM_BP_DIRECT	GO:1903071~positive regulation of ER-associated ubiquitin-dependent protein catabolic process	2	0.99502487562189	0.08306420251485	182	8	16792	23.0659340659341	1
GOTERM_BP_DIRECT	GO:0006623~protein targeting to vacuole	2	0.99502487562189	0.08306420251485	182	8	16792	23.0659340659341	1
GOTERM_BP_DIRECT	GO:0030968~endoplasmic reticulum unfolded protein response	3	1.49253731343284	0.084653766521977	182	45	16792	6.15091575091575	1
GOTERM_BP_DIRECT	GO:0051028~mRNA transport	3	1.49253731343284	0.091175754189981	182	47	16792	5.8891746551321	1
GOTERM_BP_DIRECT	GO:0022417~protein maturation by protein folding	2	0.99502487562189	0.092952511580789	182	9	16792	20.5030525030525	1
GOTERM_BP_DIRECT	GO:0045047~protein targeting to ER	2	0.99502487562189	0.092952511580789	182	9	16792	20.5030525030525	1
GOTERM_BP_DIRECT	GO:0043030~regulation of macrophage activation	2	0.99502487562189	0.092952511580789	182	9	16792	20.5030525030525	1
GOTERM_BP_DIRECT	GO:0036500~ATF6-mediated unfolded protein response	2	0.99502487562189	0.092952511580789	182	9	16792	20.5030525030525	1
GOTERM_BP_DIRECT	GO:2000146~negative regulation of cell motility	2	0.99502487562189	0.092952511580789	182	9	16792	20.5030525030525	1
GOTERM_BP_DIRECT	GO:0030148~sphingolipid biosynthetic process	3	1.49253731343284	0.094490534201527	182	48	16792	5.76648351648352	1
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	80	39.8009950248756	4.75307525765229E-18	193	2811	18224	2.68729620679676	1.29758954533908E-15
GOTERM_CC_DIRECT	GO:0016020~membrane	64	31.8407960199005	2.89370503746672E-14	193	2200	18224	2.74690532265662	3.94990737614208E-12
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	37	18.407960199005	1.06938934413625E-12	193	862	18224	4.0530396835892	9.73144303163991E-11
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	32	15.9203980099503	7.33166800071629E-10	193	828	18224	3.64927035618633	5.00386341048887E-08
GOTERM_CC_DIRECT	GO:0042470~melanosome	12	5.97014925373134	9.28107728790826E-09	193	101	18224	11.2187964910481	5.06746819919791E-07
GOTERM_CC_DIRECT	GO:0005790~smooth endoplasmic reticulum	6	2.98507462686567	6.77075863056573E-06	193	26	18224	21.7903547229972	0.000308069517691
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	79	39.3034825870647	0.000156385011953	193	5163	18224	1.44481207957377	0.006099015466176
GOTERM_CC_DIRECT	GO:0071556~integral component of lumenal side of endoplasmic reticulum membrane	5	2.48756218905473	0.000230747297474	193	29	18224	16.2801500804002	0.007874251526284
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	14	6.96517412935323	0.000266763488369	193	391	18224	3.38094165352557	0.008091825813857
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	21	10.4477611940299	0.000804673235008	193	863	18224	2.29770831957445	0.02196757931571
GOTERM_CC_DIRECT	GO:0005829~cytosol	52	25.8706467661692	0.002496558588468	193	3315	18224	1.48117443868739	0.061960044968342
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	8	3.98009950248756	0.004303846886181	193	192	18224	3.93436960276339	0.095270682176801
GOTERM_CC_DIRECT	GO:0033116~endoplasmic reticulum-Golgi intermediate compartment membrane	5	2.48756218905473	0.004636317931207	193	64	18224	7.37694300518135	0.095270682176801
GOTERM_CC_DIRECT	GO:0030176~integral component of endoplasmic reticulum membrane	6	2.98507462686567	0.004885676009067	193	104	18224	5.4475886807493	0.095270682176801
GOTERM_CC_DIRECT	GO:0034663~endoplasmic reticulum chaperone complex	3	1.49253731343284	0.005705060236263	193	11	18224	25.7522373999058	0.09815274269639
GOTERM_CC_DIRECT	GO:0005793~endoplasmic reticulum-Golgi intermediate compartment	5	2.48756218905473	0.005752541696492	193	68	18224	6.94300518134715	0.09815274269639
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	9	4.47761194029851	0.008687597508199	193	274	18224	3.10154684013464	0.139512595278726
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	14	6.96517412935323	0.010001986664273	193	591	18224	2.23679896197715	0.151696797741473
GOTERM_CC_DIRECT	GO:0016324~apical plasma membrane	9	4.47761194029851	0.012176439380979	193	291	18224	2.92035681854602	0.169804242521887
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	5	2.48756218905473	0.01246398600052	193	85	18224	5.55440414507772	0.169804242521887
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	24	11.9402985074627	0.013061864809376	193	1331	18224	1.70262726610947	0.169804242521887
GOTERM_CC_DIRECT	GO:0005615~extracellular space	24	11.9402985074627	0.014871880914437	193	1347	18224	1.68240303726185	0.184546522256426
GOTERM_CC_DIRECT	GO:0012507~ER to Golgi transport vesicle membrane	4	1.99004975124378	0.017434298094994	193	52	18224	7.2634515743324	0.206937538257968
GOTERM_CC_DIRECT	GO:0030660~Golgi-associated vesicle membrane	3	1.49253731343284	0.020331444567676	193	21	18224	13.4892672094745	0.222019374679018
GOTERM_CC_DIRECT	GO:0000792~heterochromatin	3	1.49253731343284	0.020331444567676	193	21	18224	13.4892672094745	0.222019374679018
GOTERM_CC_DIRECT	GO:0005771~multivesicular body	3	1.49253731343284	0.022211625689959	193	22	18224	12.8761186999529	0.227714333077902
GOTERM_CC_DIRECT	GO:0043209~myelin sheath	6	2.98507462686567	0.022521197776935	193	152	18224	3.72729751840742	0.227714333077902
GOTERM_CC_DIRECT	GO:0009986~cell surface	12	5.97014925373134	0.028899079252334	193	542	18224	2.09058753799973	0.281766022710251
GOTERM_CC_DIRECT	GO:0005764~lysosome	7	3.48258706467662	0.032728534386649	193	226	18224	2.92466412948783	0.30483803799584
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	12	5.97014925373134	0.034608667577008	193	558	18224	2.03064237561981	0.30483803799584
GOTERM_CC_DIRECT	GO:0005769~early endosome	7	3.48258706467662	0.03461530834385	193	229	18224	2.88634975224563	0.30483803799584
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	8	3.98009950248756	0.037816552292861	193	296	18224	2.55202352611679	0.322622461748471
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	6	2.98507462686567	0.042050868502386	193	180	18224	3.14749568221071	0.342369240027281
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	23	11.4427860696517	0.04263939253087	193	1415	18224	1.53482121606035	0.342369240027281
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	4	1.99004975124378	0.04475682267576	193	75	18224	5.03599309153713	0.349103216870924
GOTERM_CC_DIRECT	GO:0032580~Golgi cisterna membrane	4	1.99004975124378	0.046247098600371	193	76	18224	4.96973002454322	0.350707164386145
GOTERM_CC_DIRECT	GO:0000932~cytoplasmic mRNA processing body	4	1.99004975124378	0.049300520823083	193	78	18224	4.84230104955494	0.363757896883825
GOTERM_CC_DIRECT	GO:0005913~cell-cell adherens junction	8	3.98009950248756	0.055409697125488	193	323	18224	2.33869648213799	0.38110906862493
GOTERM_CC_DIRECT	GO:0019898~extrinsic component of membrane	4	1.99004975124378	0.055694649665371	193	82	18224	4.60609124225957	0.38110906862493
GOTERM_CC_DIRECT	GO:0005802~trans-Golgi network	5	2.48756218905473	0.055840156575081	193	136	18224	3.47150259067357	0.38110906862493
GOTERM_CC_DIRECT	GO:0043234~protein complex	9	4.47761194029851	0.070534777461424	193	412	18224	2.06267920921575	0.464553973503315
GOTERM_CC_DIRECT	GO:0030137~COPI-coated vesicle	2	0.99502487562189	0.071469842077433	193	7	18224	26.9785344189489	0.464553973503315
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	6	2.98507462686567	0.075076943822976	193	213	18224	2.65985550609356	0.476651294504009
GOTERM_CC_DIRECT	GO:0014704~intercalated disc	3	1.49253731343284	0.081429088968178	193	45	18224	6.29499136442142	0.505230483825284
GOTERM_CC_DIRECT	GO:0044853~plasma membrane raft	2	0.99502487562189	0.090939913257403	193	9	18224	20.9833045480714	0.551702140428247
GOTERM_CC_DIRECT	GO:1903561~extracellular vesicle	3	1.49253731343284	0.097436953009065	193	50	18224	5.66549222797928	0.572949035961565
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	7	3.48258706467662	0.00103186647142	177	110	16881	6.06918335901387	0.369408196768267
GOTERM_MF_DIRECT	GO:0005515~protein binding	111	55.2238805970149	0.003156961157155	177	8785	16881	1.20505291183933	0.404990141048678
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	23	11.4427860696517	0.003393772131693	177	1129	16881	1.9429373526895	0.404990141048678
GOTERM_MF_DIRECT	GO:0001540~beta-amyloid binding	4	1.99004975124378	0.005258059449109	177	34	16881	11.2203389830508	0.447116239985694
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	8	3.98009950248756	0.006244640223264	177	208	16881	3.66818774445893	0.447116239985694
GOTERM_MF_DIRECT	GO:0051087~chaperone binding	5	2.48756218905473	0.010192385870889	177	81	16881	5.88721489851433	0.502101658424378
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	9	4.47761194029851	0.01052768178201	177	287	16881	2.99078722022087	0.502101658424378
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	9	4.47761194029851	0.011220148791606	177	290	16881	2.95984804208065	0.502101658424378
GOTERM_MF_DIRECT	GO:0004576~oligosaccharyl transferase activity	2	0.99502487562189	0.041059604203906	177	4	16881	47.6864406779661	1
GOTERM_MF_DIRECT	GO:0005524~ATP binding	23	11.4427860696517	0.062556116011207	177	1495	16881	1.46727509778357	1
GOTERM_MF_DIRECT	GO:1990247~N6-methyladenosine-containing RNA binding	2	0.99502487562189	0.070750198185594	177	7	16881	27.2493946731235	1
GOTERM_MF_DIRECT	GO:0005049~nuclear export signal receptor activity	2	0.99502487562189	0.080442503809797	177	8	16881	23.843220338983	1
GOTERM_MF_DIRECT	GO:0004579~dolichyl-diphosphooligosaccharide-protein glycotransferase activity	2	0.99502487562189	0.090034284724352	177	9	16881	21.1939736346516	1
